t_s,t_rel_s,raw_magnetometer_mag_x,raw_magnetometer_mag_y,raw_magnetometer_mag_z,raw_magnetometer_heading,raw_magnetometer_heading_wrapped_deg,raw_accelerometer_acc_x,raw_accelerometer_acc_y,raw_accelerometer_acc_z,raw_accelerometer_roll_deg,raw_accelerometer_pitch_deg,raw_gyroscope_gyro_x,raw_gyroscope_gyro_y,raw_gyroscope_gyro_z,raw_gyroscope_rate_mag,gnss_heading_mag_x,gnss_heading_mag_y,gnss_heading_mag_z,gnss_heading_heading,gnss_heading_heading_wrapped_deg
2831.466,0.0,-3847.7407407408064,3104.870370370403,13219.81481481471,308.90135468589494,-51.098645314105056,-0.08015022946548064,-0.00040746416701898313,-0.9967643051970052,60.03519791859285,4.597242265311834,0.0013072891878038485,0.05007113757788675,0.061974692882724655,0.09075768833681928,0.0,0.0,0.0,351.2116088865,-8.788391113499983
2831.618,0.15200000000004366,-3862.73717948713,3090.0320512820754,13173.891025641056,308.6586787030711,-51.341321296928925,-0.0790659288565271,0.00027967124763174,-0.9968513869322758,-48.4775970796455,4.534878811494616,0.04065885869722233,0.043196626103056995,0.06953619664106574,0.09276997595826283,0.0,0.0,0.0,351.2665453141339,-8.733454685866036
2831.77,0.3040000000000873,-3874.81862745098,3070.3333333333335,13215.496732026142,308.39271843664136,-51.60728156335864,-0.07570771052459417,-0.00830561029414296,-0.9970578489450033,-179.52277311952534,4.341988065320882,0.07210908102149792,0.03974498323546958,0.06536898731249456,0.10785769954638538,0.0,0.0,0.0,351.266906738,-8.733093262000011
2831.922,0.45600000000013097,-3878.5441176470563,3070.3333333333335,13221.954248366008,308.36592205202044,-51.63407794797956,-0.07444100391144655,-0.009078098491097017,-0.9971500986252124,-179.47842972947961,4.269209649380206,0.07012670104895267,0.03921634854528624,0.06338660780256829,0.10538734874710187,0.0,0.0,0.0,351.266906738,-8.733093262000011
2832.074,0.6080000000001746,-3897.0,3087.2469135802407,13194.623456790121,308.38663014324067,-51.613369856759334,-0.06999160220595223,-0.01033775419296845,-0.9974945816731232,-179.40618994542587,4.0135059433881795,-0.002943042898617845,0.02596183886957271,0.04582737478208876,0.06302018855765107,0.0,0.0,0.0,351.266906738,-8.733093262000011
2832.226,0.7600000000002183,-3902.925925925973,3099.7777777776655,13201.33333333336,308.45639286614687,-51.54360713385313,-0.07245401265444633,-0.008609271418579499,-0.9973227094720373,-179.5054103572961,4.154950589190637,-0.057645531992116666,0.012888949381667084,0.018032704152352197,0.06244814786850676,0.0,0.0,0.0,351.266906738,-8.733093262000011
2832.378,0.9120000000002619,-3882.1837270341166,3141.685039370086,13188.62335958005,308.9801017776392,-51.01989822236078,-0.07347941960836907,-0.0072836153896045945,-0.9972636335945906,-179.58154680102754,4.213863137636467,-0.040284135699100505,0.012942486650391468,0.0034761895759338676,0.05259780023960765,0.0,0.0,0.0,351.266906738,-8.733093262000011
2832.53,1.0640000000003056,-3827.1679586563323,3177.815245478016,13208.080103359189,309.70375490670654,-50.296245093293464,-0.07930883711312334,-0.007895428472855024,-0.9968183193864522,-179.54614955158127,4.548845341433289,0.031816758785796186,0.044394964414831546,-0.011171614366798924,0.06252379082575242,0.0,0.0,0.0,351.29525063228067,-8.704749367719387
2832.6820000000002,1.2160000000003492,-3836.0740740741676,3148.240740740632,13220.703703703666,309.3756492968687,-50.62435070313131,-0.07984432384922627,-0.010337981033261945,-0.9967566574058521,-179.40575483183287,4.579618511327585,0.023984482994781984,0.07380598738664385,-0.004099237700220308,0.08708663384699558,0.0,0.0,0.0,352.72189331100003,-7.278106688999969
2832.8340000000003,1.368000000000393,-3859.8703703704173,3077.7592592591154,13218.5925925927,308.56787298935024,-51.432127010649765,-0.06716418762996357,-0.015520698149471095,-0.997606840398372,-179.10875093374028,3.8511942978375924,0.06937171435164045,0.11192101419521487,0.010819622694918664,0.13489829443746454,0.0,0.0,0.0,352.72189331100003,-7.278106688999969
2832.9860000000003,1.5200000000004366,-3901.5555555555416,3026.4197530863926,13234.456790123455,307.8013388946727,-52.19866110532729,-0.047019208195009016,-0.025496508477714987,-0.9983152423376239,-123.1046186826785,2.6951237654463776,0.08860003307786433,0.11653922489013145,0.010280940814637967,0.16133120598925788,0.0,0.0,0.0,352.72189331100003,-7.278106688999969
2833.1380000000004,1.6720000000004802,-3871.926253687304,3002.489675516215,13255.619469026557,307.7959340043702,-52.204065995629776,-0.04144833239677964,-0.018616678190444814,-0.9986521082993866,-25.613570789785754,2.3755162797122455,0.0686754886347155,0.10329262652924373,0.0047419237333069485,0.15848439429612335,0.0,0.0,0.0,352.72189331100003,-7.278106688999969
2833.2900000000004,1.8240000000005239,-3805.3333333328123,2976.6666666662877,13315.000000000506,308.0374275081669,-51.9625724918331,-0.04170128765206444,-0.0020743739634505407,-0.9988923172156681,119.90744630062864,2.390013260627495,-0.007804317089481756,0.08584749450271599,-0.007981688618651263,0.1380439752259953,0.0,0.0,0.0,352.72189331100003,-7.278106688999969
2833.4420000000005,1.9760000000005675,-3777.38000000001,2903.299999999993,13335.919999999911,307.54594612015984,-52.45405387984016,-0.0354832727585954,0.003114658837817862,-0.9993280720709543,117.40911269583682,2.033504419410998,0.054850164900240625,0.10305247068412604,-0.06893341059496154,0.13804382919653893,0.0,0.0,0.0,352.72189331100003,-7.278106688999969
2833.5940000000005,2.128000000000611,-3829.371794871838,2840.333333333271,13320.948717948748,306.56502512742856,-53.434974872571445,-0.016880012206871558,-0.0033281116465745785,-0.9998127237345322,-163.62174005727124,0.9672342138782607,0.00734724622594926,0.1053105365388863,-0.13353296870789128,0.17908538187612733,0.0,0.0,0.0,352.73985409470333,-7.2601459052966675
2833.7460000000005,2.280000000000655,-3873.574074074138,2739.320987653524,13326.895061728354,305.26514267594234,-54.73485732405766,-0.007172866037395828,-0.0007126289520493071,-0.999955236175778,-60.03906637665406,0.41098139459153465,-0.02116625670649522,0.07487678208167456,-0.18394014818860985,0.20179706941162426,0.0,0.0,0.0,353.275085449,-6.7249145509999835
2833.8980000000006,2.4320000000006985,-3874.3857142857173,2720.909523809456,13318.63619047616,305.07676320140405,-54.92323679859595,-0.006974377898225475,-0.0013419795500908456,-0.9999561154841504,-60.003007561244615,0.39960849069858706,-0.02600459618096512,0.0676087058193365,-0.19257711447453757,0.2084524496639945,0.0,0.0,0.0,353.275085449,-6.7249145509999835
2834.0500000000006,2.584000000000742,-3887.138888888981,2655.0694444444903,13302.534722222244,304.3346630170762,-55.665336982923804,-0.005772329388288912,-0.008177568398728005,-0.9999364432365346,-179.36075491642964,0.3307328225936944,0.01132217247522662,0.04180040008692884,-0.22199441513277696,0.2360363909448875,0.0,0.0,0.0,353.275085449,-6.7249145509999835
2834.2020000000007,2.736000000000786,-4013.641414141581,2656.0505050503775,13343.769360269416,303.49837445685785,-56.501625543142154,-0.0014369330778122632,-0.01297431299305249,-0.9998876472513668,-179.25658731262567,0.08233027628751764,-0.04296674654005155,0.04564880957256636,-0.2530956814940081,0.26275551223114657,0.0,0.0,0.0,353.18918574537423,-6.810814254625711
2834.3540000000007,2.8880000000008295,-4074.88791848623,2591.671033478803,13366.823871906867,302.45560305578766,-57.54439694421234,0.0008267309615425766,-0.0180749681342993,-0.9998088999171358,-178.96429823320764,-0.047369188228176436,0.0010471866525545485,0.051954945234855575,-0.30790032847680193,0.32224021022769855,0.0,0.0,0.0,351.01305992046485,-8.986940079535088
2834.5060000000008,3.040000000000873,-4087.831149927292,2571.4264919940647,13372.68704512376,302.1700226596069,-57.8299773403931,0.0014167313931145661,-0.019938752430673397,-0.9997618002748476,-178.85747529088442,-0.08117393146385778,0.02612386347966853,0.052779061633017176,-0.32579542481772406,0.34518227108501043,0.0,0.0,0.0,348.83693409555553,-11.163065904444466
2834.658000000001,3.1920000000009168,-4209.493055556214,2450.6388888886495,13368.270833333181,300.21353747884086,-59.78646252115914,-0.004690414793669376,-0.03997293379836147,-0.999138289855789,-177.70896450402412,0.26874588576328756,0.12593331348281717,0.04489699919283249,-0.40691093686568786,0.4346021822755573,0.0,0.0,0.0,346.732391357,-13.267608643000017
2834.810000000001,3.3440000000009604,-4353.41666666801,2399.3888888884776,13323.513888888603,298.8678319452801,-61.1321680547199,-0.022457828305579224,-0.04519778950556926,-0.9987385115689814,-177.4088306392331,1.286872981327776,0.11418249452940926,0.029280973029149976,-0.41750145413799317,0.4524580074088825,0.0,0.0,0.0,346.732391357,-13.267608643000017
2834.962000000001,3.496000000001004,-4530.382838284082,2327.8679867983406,13309.165016501696,297.1982225025168,-62.801777497483215,-0.021730237791008907,-0.040447775231445084,-0.9988409382086599,-177.680989212543,1.2452659254768739,0.06545336124625104,0.04158380790234779,-0.3924426879525778,0.43250730912687213,0.0,0.0,0.0,346.732391357,-13.267608643000017
2835.114000000001,3.6480000000010477,-4598.765151515338,2236.242424242174,13321.628787878823,295.94046971637533,-64.05953028362467,-0.011430833135896153,-0.03244061329201407,-0.9992978884415619,-178.14053301337253,0.6550255801895394,0.04345586150539988,0.059886852462779125,-0.37379296575540655,0.4072110267270474,0.0,0.0,0.0,346.732391357,-13.267608643000017
2835.266000000001,3.8000000000010914,-4646.448717949471,2164.6153846141383,13329.628205128321,294.98297470631707,-65.01702529368293,-0.0031679627985767445,-0.025509857214285267,-0.9995871988627475,-178.42155271970873,0.18152650440266804,0.05278829870238158,0.06839693332910046,-0.36197299796798627,0.3940355680388926,0.0,0.0,0.0,346.732391357,-13.267608643000017
2835.418000000001,3.952000000001135,-4724.73333333358,1998.1666666654662,13342.0,292.91785559451995,-67.08214440548005,0.008879647140291503,-0.006918480130541528,-0.9996793508531322,-47.50447125498451,-0.5088194323680286,-0.015537687934411779,0.06878442068874545,-0.34229029516351983,0.358289481848371,0.0,0.0,0.0,346.45812355231465,-13.541876447685354
2835.570000000001,4.104000000001179,-4831.815384615725,1834.6282051278176,13302.589743589557,290.81032761999984,-69.18967238000016,0.024893375443158006,0.005430767163846198,-0.999575519714746,-0.3135676013935021,-1.4264641281350061,-0.008644782751724311,0.036071775947861894,-0.3313314998759918,0.3434322916563922,0.0,0.0,0.0,341.82604507365915,-18.17395492634091
2835.722000000001,4.256000000001222,-4868.171091445646,1797.3761061944867,13282.545722713743,290.28753280882006,-69.71246719117994,0.02612786344183559,0.0035376523391762245,-0.9995571548081578,-27.846996692390604,-1.4972064299826786,-0.003032570138868149,0.02636233320148765,-0.32845473614763276,0.3388012606412643,0.0,0.0,0.0,337.19396659500364,-22.806033404996356
2835.874000000001,4.408000000001266,-4941.666666668777,1730.1999999984878,13245.133333333264,289.3124934739764,-70.68750652602358,0.02496202431616495,-0.003440781240882856,-0.9996136875947553,-126.98731835968813,-1.4303840715799545,-0.028592180958019568,0.00814487021372171,-0.3219281170765662,0.33006813276592933,0.0,0.0,0.0,332.77520752,-27.22479248000002
2836.026000000001,4.56000000000131,-5030.693333333108,1667.7399999995569,13291.366666665857,288.33986183015617,-71.66013816984383,0.02426398302112237,-0.015082850356981946,-0.9995429146290601,-179.13551583306213,-1.390367287602151,-0.07932025303482645,-0.015367411840661878,-0.3186999654772656,0.33206333384775116,0.0,0.0,0.0,332.77520752,-27.22479248000002
2836.1780000000012,4.712000000001353,-5027.1666666668425,1613.2666666665261,13270.560000000549,287.79214966555793,-72.20785033444207,0.007183356181034456,-0.02591644798730948,-0.9995920979977839,-178.51484482580548,-0.4115881700758564,-0.047698573172228434,0.005597824354475102,-0.33338626603301075,0.33854499029098767,0.0,0.0,0.0,332.77520752,-27.22479248000002
2836.3300000000013,4.864000000001397,-4972.4999999991,1570.5416666661417,13395.00000000144,287.52630734106,-72.47369265894002,0.007194624112608018,-0.02742187771940156,-0.9995809656877521,-178.4285913762328,-0.41222732274232365,-0.09784220174559147,0.052856515550067186,-0.33452144265166667,0.3541696808514393,0.0,0.0,0.0,332.77520752,-27.22479248000002
2836.4820000000013,5.016000000001441,-4931.666666666667,1453.184326710478,13444.537527593611,286.4197467492557,-73.5802532507443,0.004793322439787385,-0.031159321234805085,-0.9994923026355317,-178.21437496341983,-0.27463868160402566,-0.10711320313635134,0.07324829482152509,-0.33142039347562746,0.36221295405447124,0.0,0.0,0.0,332.77520752,-27.22479248000002
2836.6340000000014,5.168000000001484,-4931.666666666667,1346.9066666650776,13379.959999999319,285.2759400768627,-74.7240599231373,0.003362097791365441,-0.035387301768019214,-0.9993511625132158,-177.9719881632198,-0.19263532546127268,-0.04059663953094013,0.07253758927174386,-0.3295125001668721,0.3646120947430886,0.0,0.0,0.0,331.9367445912015,-28.06325540879851
2836.7860000000014,5.320000000001528,-4948.600000000174,1225.066666665619,13314.539999999153,283.9046076242747,-76.09539237572528,-0.004267043317739877,-0.04030801157154095,-0.9991750478747544,-177.68986703738207,0.24448498081246436,0.014530221341316782,0.05825568648668829,-0.3255819441872069,0.33295089753671414,0.0,0.0,0.0,316.634796143,-43.36520385699998
2836.9380000000015,5.472000000001572,-5008.460199005169,1100.8266998339388,13270.08291873969,282.4094711600974,-77.59052883990262,-0.004106527135535971,-0.03964936751163066,-0.9991929293370462,-177.72760973195972,0.23528835397906506,0.04354940036670661,0.03857683954245612,-0.31549334577934063,0.32280369963249306,0.0,0.0,0.0,316.634796143,-43.36520385699998
2837.0900000000015,5.624000000001615,-5030.768656716616,1074.989220563619,13276.384742951963,282.0755730083892,-77.9244269916108,-0.0030758072100074947,-0.04056584724469086,-0.9991586579512418,-177.67506211293482,0.17623208440114405,0.05065835355659644,0.03173614839519056,-0.3117376766836982,0.31989519024854557,0.0,0.0,0.0,316.634796143,-43.36520385699998
2837.2420000000016,5.776000000001659,-5135.437500000479,961.9791666664003,13281.9791666664,280.61047135010034,-79.38952864989966,-0.0037315304060325004,-0.05173233826657377,-0.9986194421848463,-177.03450366645075,0.21380526232015315,0.03769130729218579,-0.0031926755280128247,-0.282440929362622,0.2919980772740059,0.0,0.0,0.0,316.634796143,-43.36520385699998
2837.3940000000016,5.928000000001703,-5165.194444444734,920.1111111103237,13332.305555555613,280.1007405858521,-79.89925941414788,-0.009707256064786415,-0.05640195889586687,-0.9983298745420639,-176.76631157556508,0.5562069851303538,-0.0329614204574335,0.008572924998924562,-0.24873307926788618,0.2639383250571058,0.0,0.0,0.0,316.634796143,-43.36520385699998
2837.5460000000016,6.080000000001746,-5178.833333332412,877.9999999988358,13275.166666666715,279.62142793912227,-80.37857206087773,0.01673719870563671,-0.017775587643993514,-0.9996100107830046,-166.95027996467863,-0.9590244370115144,-0.06247001898729249,0.03522585251702746,-0.24654550105353656,0.26789220470581054,0.0,0.0,0.0,315.67645481676874,-44.32354518323126
2837.6980000000017,6.23200000000179,-5083.466666666566,723.0333333319243,13264.506666665831,278.0935688429245,-81.90643115707547,0.03321533198173871,0.01648552568781039,-0.9992035194239356,178.85967886366143,-1.9034653053192316,0.045052202667797366,0.05221798233684778,-0.27455590665409363,0.3129137108724453,0.0,0.0,0.0,300.23651123,-59.76348876999998
2837.8500000000017,6.3840000000018335,-5077.833333332907,651.1458333309353,13226.479166667594,277.3060495612448,-82.69395043875522,0.03841935532785771,0.007749861688181384,-0.9991776806613383,179.5556296542184,-2.2018165128493643,0.051371039354510636,0.04726933338665139,-0.310864608114741,0.3385728172211695,0.0,0.0,0.0,300.23651123,-59.76348876999998
2838.0020000000018,6.536000000001877,-5042.666666666521,514.6111111103606,13318.249999998367,275.82637564824176,-84.17362435175824,0.034634334086897624,0.008029773236401196,-0.999359958701333,179.53965682735773,-1.98480529706902,-0.03488293600716282,0.03591759896102016,-0.37395690381594976,0.3780138774241633,0.0,0.0,0.0,300.23651123,-59.76348876999998
2838.154000000002,6.688000000001921,-5042.479166666473,407.6180555535568,13297.694444445322,274.62154063056084,-85.37845936943916,0.029756833087816133,0.015388595722865172,-0.9994063609174443,179.11782748445765,-1.705195636665288,-0.03152028246006565,0.026945589226553046,-0.4195338262043137,0.436867996450746,0.0,0.0,0.0,300.23651123,-59.76348876999998
2838.306000000002,6.8400000000019645,-4988.521198830221,332.2660818712077,13311.861842105227,273.8046121508911,-86.1953878491089,0.013689669085979924,0.0010044782398570045,-0.9995390534486646,38.16179469627727,-0.7845337694436216,0.03796125310669881,0.0262197696587894,-0.44020414476591524,0.45216081753244547,0.0,0.0,0.0,300.23651123,-59.76348876999998
2838.458000000002,6.992000000002008,-4968.3066666651575,312.7066666642918,13313.34000000115,273.59535248898715,-86.40464751101285,0.006337170339525669,-0.005954004781344519,-0.9995288236935093,-16.397249816996908,-0.3632192105113108,0.04500962833583712,0.029464847284457075,-0.444044407606284,0.45701101573377606,0.0,0.0,0.0,300.23651123,-59.76348876999998
2838.610000000002,7.144000000002052,-4940.0617283955235,156.1111111100725,13357.870370368466,271.81187274310514,-88.18812725689486,-0.014235500631388336,-0.04548748952850181,-0.9988451968006831,-177.39255302358794,0.8156635631539448,0.0665534889649838,0.07891689503136741,-0.43336299448053256,0.44793583976010926,0.0,0.0,0.0,298.8897181912813,-61.110281808718696
2838.762000000002,7.2960000000020955,-4952.916666665854,55.291666663657914,13258.020833333536,270.63452858368726,-89.36547141631274,-0.00032092855906747065,-0.05840674063416487,-0.9982581320735454,-176.65151306295573,0.018388040003799774,0.061880260476017336,0.10506267680036725,-0.4106283262370481,0.43055902913901317,0.0,0.0,0.0,281.381408691,-78.61859130900001
2838.914000000002,7.448000000002139,-4877.747524752048,-133.9009901000254,13267.05445544559,268.411596337658,-91.58840366234199,0.005741301895189746,-0.06495867865686324,-0.9978617899879866,-176.27541961609398,-0.3289553837459621,0.024686161569693905,0.08481839654507572,-0.4037399957380834,0.4170841805680389,0.0,0.0,0.0,281.381408691,-78.61859130900001
2839.066000000002,7.600000000002183,-4775.233995584714,-307.5375275941479,13236.573951434797,266.30920304530486,-93.69079695469514,0.008436560504372973,-0.0606155213642548,-0.9981153176449234,-176.5247007855869,-0.483387531641695,-0.009209189355625008,0.034829294765540725,-0.40709314977240646,0.41083470260664556,0.0,0.0,0.0,281.381408691,-78.61859130900001
2839.218000000002,7.752000000002226,-4732.5555555542,-358.05555555702927,13226.44444444474,265.6690333500922,-94.3309666499078,0.008253262332893481,-0.053120781356703756,-0.9985058506329082,-176.954716971411,-0.4728857256693799,-0.05622656529786175,0.012829825604686373,-0.4126237514949176,0.42255958836966745,0.0,0.0,0.0,281.381408691,-78.61859130900001
2839.370000000002,7.90400000000227,-4576.986666664367,-464.4666666682456,13300.613333333906,264.2022021959112,-95.79779780408882,-0.006856327056879591,-0.0288267745324244,-0.9995511182148458,-178.34805752605735,0.39284578201228054,-0.020518262204507025,0.010769958630788407,-0.4201277315613974,0.42570206578067604,0.0,0.0,0.0,281.381408691,-78.61859130900001
2839.522000000002,8.056000000002314,-4450.546666663254,-568.0666666702755,13251.199999999924,262.70482759494814,-97.29517240505186,0.006235973168178668,-0.02153616981244067,-0.9995690309997248,-178.75763282323314,-0.35740983079897093,-0.06798979899574263,0.05820602104159216,-0.40650564193665056,0.4208706179995391,0.0,0.0,0.0,279.54607233695486,-80.45392766304514
2839.6740000000023,8.208000000002357,-4400.986863710581,-620.4646962237618,13250.108374384228,261.9520596870527,-98.04794031294728,0.01594699644233376,-0.016644160229157264,-0.9994317638166358,-138.89541194283166,-0.9139688274080843,-0.06092907529178,0.06991033096409044,-0.3995405457092794,0.4153407101566328,0.0,0.0,0.0,258.0867549701962,-101.91324502980382
2839.8260000000023,8.360000000002401,-4287.222222221485,-767.5555555563661,13318.888888890318,259.8478294720989,-100.15217052790109,0.0492045554440396,0.008127895222969361,-0.9986483057339214,79.45322495001055,-2.820476427122917,0.028734079135919837,0.07703807680925073,-0.38672761287967383,0.39716707584733596,0.0,0.0,0.0,238.32159423799996,-121.67840576200001
2839.9780000000023,8.512000000002445,-4231.999999999223,-878.2500000016184,13309.625000000162,258.2754967268103,-101.72450327318973,0.0695565603674918,0.022508621196830128,-0.9972693348926889,178.70694005020624,-3.988531156444067,-0.016672861764162127,0.03722570956765312,-0.4022549403214161,0.407201316835414,0.0,0.0,0.0,238.32159423799996,-121.67840576200001
2840.1300000000024,8.664000000002488,-4160.055555553924,-933.5694444456356,13363.458333333088,257.34578431522965,-102.65421568477035,0.06996358004891806,0.04089365045856715,-0.9966963173614595,177.650508509747,-4.01192248761132,0.034188233988956346,-0.011189145114350816,-0.44126914151896535,0.45124639841886716,0.0,0.0,0.0,238.32159423799996,-121.67840576200001
2840.2820000000024,8.816000000002532,-4038.099999996552,-972.1666666662999,13355.153333333965,256.45489265707386,-103.54510734292614,0.040330898930032735,0.031066292244589136,-0.9985385409993072,178.21770744734766,-2.311661926939278,-0.04878408199822784,-0.0343035248043851,-0.47575122177645457,0.48268651897644577,0.0,0.0,0.0,238.32159423799996,-121.67840576200001
2840.4340000000025,8.968000000002576,-3925.5419947494725,-958.5485564302824,13361.884514435595,256.27458088543665,-103.72541911456335,0.013687341912848594,0.02214665794883341,-0.9993213168752235,178.72023312217968,-0.7844662237936704,-0.06488980333962338,-0.022343142435105455,-0.48110938838788825,0.48894938000361826,0.0,0.0,0.0,238.32159423799996,-121.67840576200001
2840.5860000000025,9.12000000000262,-3715.099999997839,-920.2533333334613,13354.653333334421,256.08258409627035,-103.91741590372965,-0.020860629888813667,0.00579308657099931,-0.9996976697442546,33.3436248694224,1.1953434357684318,-0.02735768243233373,0.023668367389732246,-0.4677198733884874,0.49425239979118085,0.0,0.0,0.0,235.93670198443698,-124.06329801556302
2840.7380000000026,9.272000000002663,-3632.833333331909,-950.2291666662944,13414.395833334904,255.3428157107293,-104.65718428927073,-0.012095467963543565,-0.007494687990525681,-0.9998911072807092,-179.5272635707705,0.6930363873163847,0.03953153197272348,0.02106278967862761,-0.45852584888528886,0.46701113167516317,0.0,0.0,0.0,213.836700439,-146.16329956100003
2840.8900000000026,9.424000000002707,-3470.802158272806,-899.5395683451387,13436.961630695429,255.47369739833147,-104.52630260166853,-0.020171748574790625,-0.01773114215556055,-0.9995893381481169,-178.98370121381038,1.155922046016379,-0.005960426455655747,-0.000833259818453794,-0.47315273285630916,0.47552857704085366,0.0,0.0,0.0,213.836700439,-146.16329956100003
